stamp,datetime,humidity,temperature
"1497832852","42905.02838","69.2","15.5"
"1497832853","42905.02839","69.3","15.5"
"1497832854","42905.0284","69.3","15.5"
"1497832855","42905.02841","69.3","15.5"
"1497832856","42905.02843","69.4","15.5"
"1497832857","42905.02844","69.4","15.5"
"1497832858","42905.02845","69.4","15.5"
"1497832859","42905.02846","69.4","15.5"
"1497832860","42905.02847","69.4","15.5"
"1497832861","42905.02848","69.4","15.5"
"1497832862","42905.0285","69.4","15.5"
"1497832863","42905.02851","69.3","15.5"
"1497832864","42905.02852","69.3","15.5"
"1497832865","42905.02853","69.3","15.5"
"1497832866","42905.02854","69.3","15.5"
"1497832867","42905.02855","69.2","15.5"
"1497832868","42905.02856","69.2","15.5"
"1497832869","42905.02858","69.2","15.5"
"1497832870","42905.02859","69.2","15.5"
"1497832871","42905.0286","69.2","15.5"
"1497832872","42905.02861","69.2","15.5"
"1497832873","42905.02862","69.2","15.5"
"1497832874","42905.02863","69.1","15.5"
"1497832875","42905.02865","69.1","15.5"
"1497832876","42905.02866","69.1","15.5"
"1497832877","42905.02867","69.1","15.5"
"1497832878","42905.02868","69.1","15.5"
"1497832879","42905.02869","69.1","15.5"
"1497832880","42905.0287","69.1","15.5"
"1497832881","42905.02872","69.1","15.5"
"1497832882","42905.02873","69.1","15.5"
"1497832883","42905.02874","69.1","15.5"
"1497832884","42905.02875","69.1","15.5"
"1497832885","42905.02876","69.1","15.5"
"1497832886","42905.02877","69.2","15.5"
"1497832887","42905.02878","69.2","15.5"
"1497832888","42905.0288","69.2","15.5"
"1497832889","42905.02881","69.2","15.5"
"1497832890","42905.02882","69.2","15.5"
"1497832891","42905.02883","69.2","15.5"
"1497832892","42905.02884","69.2","15.5"
"1497832893","42905.02885","69.3","15.5"
"1497832894","42905.02887","69.3","15.5"
"1497832895","42905.02888","69.3","15.5"
"1497832896","42905.02889","69.3","15.5"
"1497832897","42905.0289","69.4","15.5"
"1497832898","42905.02891","69.4","15.5"
"1497832899","42905.02892","69.4","15.5"
"1497832900","42905.02894","69.4","15.5"
"1497832901","42905.02895","69.4","15.5"
"1497832902","42905.02896","69.4","15.5"
"1497832903","42905.02897","69.4","15.5"
"1497832904","42905.02898","69.4","15.5"
"1497832905","42905.02899","69.4","15.5"
"1497832906","42905.029","69.4","15.5"
"1497832907","42905.02902","69.4","15.5"
"1497832908","42905.02903","69.4","15.5"
"1497832909","42905.02904","69.4","15.5"
"1497832910","42905.02905","69.4","15.5"
"1497832911","42905.02906","69.3","15.5"
"1497832912","42905.02907","69.3","15.5"
"1497832913","42905.02909","69.3","15.5"
"1497832914","42905.0291","69.3","15.5"
"1497832915","42905.02911","69.3","15.5"
"1497832916","42905.02912","69.3","15.5"
"1497832917","42905.02913","69.3","15.5"
"1497832918","42905.02914","69.2","15.5"
"1497832919","42905.02916","69.2","15.5"
"1497832920","42905.02917","69.2","15.5"
"1497832921","42905.02918","69.2","15.5"
"1497832922","42905.02919","69.2","15.5"
"1497832923","42905.0292","69.2","15.5"
"1497832924","42905.02921","69.2","15.5"
"1497832925","42905.02922","69.2","15.5"
"1497832926","42905.02924","69.2","15.5"
"1497832927","42905.02925","69.2","15.5"
"1497832928","42905.02926","69.2","15.5"
"1497832929","42905.02927","69.2","15.5"
"1497832930","42905.02928","69.2","15.5"
"1497832931","42905.02929","69.2","15.5"
"1497832932","42905.02931","69.2","15.5"
"1497832933","42905.02932","69.3","15.5"
"1497832934","42905.02933","69.3","15.5"
"1497832935","42905.02934","69.3","15.5"
"1497832936","42905.02935","69.3","15.5"
"1497832937","42905.02936","69.2","15.5"
"1497832938","42905.02938","69.2","15.5"
"1497832939","42905.02939","69.2","15.5"
"1497832940","42905.0294","69.2","15.5"
"1497832941","42905.02941","69.1","15.5"
"1497832942","42905.02942","69.1","15.5"
"1497832943","42905.02943","69.2","15.5"
"1497832944","42905.02944","69.2","15.5"
"1497832945","42905.02946","69.2","15.5"
"1497832946","42905.02947","69.2","15.5"
"1497832947","42905.02948","69.2","15.5"
"1497832948","42905.02949","69.2","15.5"
"1497832949","42905.0295","69.2","15.5"
"1497832950","42905.02951","69.2","15.5"
"1497832951","42905.02953","69.2","15.5"
"1497832952","42905.02954","69.2","15.5"
"1497832953","42905.02955","69.2","15.5"
"1497832954","42905.02956","69.2","15.5"
"1497832955","42905.02957","69.2","15.5"
"1497832956","42905.02958","69.2","15.5"
"1497832957","42905.02959","69.2","15.5"
"1497832958","42905.02961","69.2","15.5"
"1497832959","42905.02962","69.2","15.5"
"1497832960","42905.02963","69.0","15.4"
"1497832961","42905.02964","69.0","15.4"
"1497832962","42905.02965","69.2","15.5"
"1497832963","42905.02966","69.2","15.5"
"1497832964","42905.02968","69.2","15.5"
"1497832965","42905.02969","69.2","15.5"
"1497832966","42905.0297","69.2","15.5"
"1497832967","42905.02971","69.2","15.5"
"1497832968","42905.02972","69.2","15.5"
"1497832969","42905.02973","69.2","15.5"
"1497832970","42905.02975","69.2","15.5"
"1497832971","42905.02976","69.2","15.5"
"1497832972","42905.02977","69.2","15.5"
"1497832973","42905.02978","69.2","15.5"
"1497832974","42905.02979","69.2","15.5"
"1497832975","42905.0298","69.2","15.5"
"1497832976","42905.02981","69.2","15.5"
"1497832977","42905.02983","69.2","15.5"
"1497832978","42905.02984","69.2","15.5"
"1497832979","42905.02985","69.2","15.5"
"1497832980","42905.02986","69.3","15.5"
"1497832981","42905.02987","69.3","15.5"
"1497832982","42905.02988","69.3","15.5"
"1497832983","42905.0299","69.3","15.5"
"1497832984","42905.02991","69.3","15.5"
"1497832985","42905.02992","69.3","15.5"
"1497832986","42905.02993","69.3","15.5"
"1497832987","42905.02994","69.3","15.5"
"1497832988","42905.02995","69.3","15.5"
"1497832989","42905.02997","69.2","15.5"
"1497832990","42905.02998","69.2","15.5"
"1497832991","42905.02999","69.2","15.5"
"1497832992","42905.03","69.2","15.5"
"1497832993","42905.03001","69.3","15.5"
"1497832994","42905.03002","69.3","15.5"
"1497832995","42905.03003","69.2","15.4"
"1497832996","42905.03005","69.2","15.4"
"1497832997","42905.03006","69.2","15.4"
"1497832998","42905.03007","69.2","15.5"
"1497832999","42905.03008","69.2","15.5"
"1497833000","42905.03009","69.2","15.5"
"1497833001","42905.0301","69.2","15.5"
"1497833002","42905.03012","69.1","15.5"
"1497833003","42905.03013","69.1","15.5"
"1497833004","42905.03014","69.1","15.5"
"1497833005","42905.03015","69.1","15.5"
"1497833006","42905.03016","69.1","15.5"
"1497833007","42905.03017","69.2","15.5"
"1497833008","42905.03019","69.2","15.5"
"1497833009","42905.0302","69.2","15.5"
"1497833010","42905.03021","69.2","15.5"
"1497833011","42905.03022","69.1","15.4"
"1497833012","42905.03023","69.1","15.4"
"1497833013","42905.03024","69.1","15.4"
"1497833014","42905.03025","69.2","15.5"
"1497833015","42905.03027","69.2","15.5"
"1497833016","42905.03028","69.1","15.5"
"1497833017","42905.03029","69.1","15.5"
"1497833018","42905.0303","69.1","15.5"
"1497833019","42905.03031","69.1","15.5"
"1497833020","42905.03032","69.1","15.5"
"1497833021","42905.03034","69.1","15.5"
"1497833022","42905.03035","69.1","15.5"
"1497833023","42905.03036","69.1","15.5"
"1497833024","42905.03037","69.1","15.5"
"1497833025","42905.03038","69.2","15.5"
"1497833026","42905.03039","69.2","15.5"
"1497833027","42905.03041","69.2","15.5"
"1497833028","42905.03042","69.2","15.5"
"1497833029","42905.03043","69.2","15.5"
"1497833030","42905.03044","69.1","15.4"
"1497833031","42905.03045","69.1","15.4"
"1497833032","42905.03046","69.2","15.5"
"1497833033","42905.03047","69.2","15.5"
"1497833034","42905.03049","69.1","15.4"
"1497833035","42905.0305","69.1","15.4"
"1497833036","42905.03051","69.1","15.4"
"1497833037","42905.03052","69.0","15.4"
"1497833038","42905.03053","69.0","15.4"
"1497833039","42905.03054","69.2","15.5"
"1497833040","42905.03056","69.2","15.5"
"1497833041","42905.03057","69.1","15.4"
"1497833042","42905.03058","69.1","15.4"
"1497833043","42905.03059","69.1","15.4"
"1497833044","42905.0306","69.1","15.4"
"1497833045","42905.03061","69.1","15.4"
"1497833046","42905.03063","69.1","15.4"
"1497833047","42905.03064","69.1","15.4"
"1497833048","42905.03065","69.0","15.4"
"1497833049","42905.03066","69.0","15.4"
"1497833050","42905.03067","69.0","15.4"
"1497833051","42905.03068","69.0","15.4"
"1497833052","42905.03069","69.0","15.4"
"1497833053","42905.03071","69.1","15.4"
"1497833054","42905.03072","69.1","15.4"
"1497833055","42905.03073","69.1","15.4"
"1497833056","42905.03074","69.1","15.4"
"1497833057","42905.03075","69.1","15.4"
"1497833058","42905.03076","69.1","15.4"
"1497833059","42905.03078","69.2","15.4"
"1497833060","42905.03079","69.2","15.4"
"1497833061","42905.0308","69.2","15.4"
"1497833062","42905.03081","69.2","15.4"
"1497833063","42905.03082","69.2","15.4"
"1497833064","42905.03083","69.2","15.4"
"1497833065","42905.03084","69.2","15.4"
"1497833066","42905.03086","69.2","15.4"
"1497833067","42905.03087","69.2","15.4"
"1497833068","42905.03088","69.2","15.4"
"1497833069","42905.03089","69.2","15.4"
"1497833070","42905.0309","69.2","15.4"
"1497833071","42905.03091","69.2","15.4"
"1497833072","42905.03093","69.2","15.4"
"1497833073","42905.03094","69.2","15.4"
"1497833074","42905.03095","69.2","15.4"
"1497833075","42905.03096","69.2","15.4"
"1497833076","42905.03097","69.2","15.4"
"1497833077","42905.03098","69.2","15.4"
"1497833078","42905.031","69.2","15.4"
"1497833079","42905.03101","69.2","15.4"
"1497833080","42905.03102","69.2","15.4"
"1497833081","42905.03103","69.2","15.4"
"1497833082","42905.03104","69.2","15.4"
"1497833083","42905.03105","69.2","15.4"
"1497833084","42905.03106","69.2","15.4"
"1497833085","42905.03108","69.2","15.4"
"1497833086","42905.03109","69.2","15.4"
"1497833087","42905.0311","69.2","15.4"
"1497833088","42905.03111","69.2","15.4"
"1497833089","42905.03112","69.2","15.4"
"1497833090","42905.03113","69.2","15.4"
"1497833091","42905.03115","69.3","15.4"
"1497833092","42905.03116","69.3","15.4"
"1497833093","42905.03117","69.3","15.4"
"1497833094","42905.03118","69.3","15.4"
"1497833095","42905.03119","69.3","15.4"
"1497833096","42905.0312","69.3","15.4"
"1497833097","42905.03122","69.3","15.4"
"1497833098","42905.03123","69.4","15.4"
"1497833099","42905.03124","69.4","15.4"
"1497833100","42905.03125","69.4","15.4"
"1497833101","42905.03126","69.4","15.4"
"1497833102","42905.03127","69.4","15.4"
"1497833103","42905.03128","69.4","15.4"
"1497833104","42905.0313","69.4","15.4"
"1497833105","42905.03131","69.5","15.4"
"1497833106","42905.03132","69.5","15.4"
"1497833108","42905.03134","69.5","15.4"
"1497833109","42905.03135","69.5","15.4"
"1497833110","42905.03137","69.5","15.4"
"1497833111","42905.03138","69.5","15.4"
"1497833112","42905.03139","69.5","15.4"
"1497833113","42905.0314","69.5","15.4"
"1497833114","42905.03141","69.5","15.4"
"1497833115","42905.03142","69.5","15.4"
"1497833116","42905.03144","69.5","15.4"
"1497833117","42905.03145","69.5","15.4"
"1497833118","42905.03146","69.5","15.4"
"1497833119","42905.03147","69.4","15.4"
"1497833120","42905.03148","69.4","15.4"
"1497833121","42905.03149","69.4","15.4"
"1497833122","42905.0315","69.4","15.4"
"1497833123","42905.03152","69.3","15.4"
"1497833124","42905.03153","69.3","15.4"
"1497833125","42905.03154","69.3","15.4"
"1497833126","42905.03155","69.3","15.4"
"1497833127","42905.03156","69.3","15.4"
"1497833128","42905.03157","69.3","15.4"
"1497833129","42905.03159","69.3","15.4"
"1497833130","42905.0316","69.3","15.4"
"1497833131","42905.03161","69.3","15.4"
"1497833132","42905.03162","69.3","15.4"
"1497833133","42905.03163","69.3","15.4"
"1497833134","42905.03164","69.3","15.4"
"1497833135","42905.03166","69.3","15.4"
"1497833136","42905.03167","69.3","15.4"
"1497833137","42905.03168","69.4","15.4"
"1497833138","42905.03169","69.4","15.4"
"1497833139","42905.0317","69.4","15.4"
"1497833140","42905.03171","69.4","15.4"
"1497833141","42905.03172","69.4","15.4"
"1497833142","42905.03174","69.4","15.4"
"1497833143","42905.03175","69.4","15.4"
"1497833144","42905.03176","69.4","15.4"
"1497833145","42905.03177","69.4","15.4"
"1497833146","42905.03178","69.4","15.4"
"1497833147","42905.03179","69.3","15.4"
"1497833148","42905.03181","69.3","15.4"
"1497833149","42905.03182","69.3","15.4"
"1497833150","42905.03183","69.3","15.4"
"1497833151","42905.03184","69.3","15.4"
"1497833152","42905.03185","69.3","15.4"
"1497833153","42905.03186","69.3","15.4"
"1497833154","42905.03188","69.3","15.4"
"1497833155","42905.03189","69.3","15.4"
"1497833156","42905.0319","69.3","15.4"
"1497833157","42905.03191","69.3","15.4"
"1497833158","42905.03192","69.3","15.4"
"1497833159","42905.03193","69.3","15.4"
"1497833160","42905.03194","69.3","15.4"
"1497833161","42905.03196","69.3","15.4"
"1497833162","42905.03197","69.3","15.4"
"1497833163","42905.03198","69.2","15.4"
"1497833164","42905.03199","69.2","15.4"
"1497833165","42905.032","69.2","15.4"
"1497833166","42905.03201","69.3","15.4"
"1497833167","42905.03203","69.3","15.4"
"1497833168","42905.03204","69.3","15.4"
"1497833169","42905.03205","69.3","15.4"
"1497833170","42905.03206","69.3","15.4"
"1497833171","42905.03207","69.3","15.4"
"1497833172","42905.03208","69.3","15.4"
"1497833173","42905.03209","69.4","15.4"
"1497833174","42905.03211","69.4","15.4"
"1497833175","42905.03212","69.4","15.4"
"1497833176","42905.03213","69.4","15.4"
"1497833177","42905.03214","69.4","15.4"
"1497833178","42905.03215","69.4","15.4"
"1497833179","42905.03216","69.2","15.3"
"1497833180","42905.03218","69.2","15.3"
"1497833181","42905.03219","69.2","15.4"
"1497833182","42905.0322","69.3","15.4"
"1497833183","42905.03221","69.3","15.4"
"1497833184","42905.03222","69.3","15.4"
"1497833185","42905.03223","69.3","15.4"
"1497833186","42905.03225","69.4","15.4"
"1497833187","42905.03226","69.4","15.4"
"1497833188","42905.03227","69.4","15.4"
"1497833189","42905.03228","69.4","15.4"
"1497833190","42905.03229","69.4","15.4"
"1497833191","42905.0323","69.4","15.4"
"1497833192","42905.03231","69.4","15.4"
"1497833193","42905.03233","69.3","15.3"
"1497833194","42905.03234","69.3","15.3"
"1497833195","42905.03235","69.3","15.3"
"1497833196","42905.03236","69.3","15.3"
"1497833197","42905.03237","69.3","15.3"
"1497833198","42905.03238","69.4","15.4"
"1497833199","42905.0324","69.4","15.4"
"1497833200","42905.03241","69.4","15.4"
"1497833201","42905.03242","69.4","15.4"
"1497833202","42905.03243","69.3","15.4"
"1497833203","42905.03244","69.3","15.4"
"1497833204","42905.03245","69.4","15.4"
"1497833205","42905.03247","69.4","15.4"
"1497833206","42905.03248","69.4","15.4"
"1497833207","42905.03249","69.4","15.4"
"1497833208","42905.0325","69.4","15.4"
"1497833209","42905.03251","69.4","15.4"
"1497833210","42905.03252","69.4","15.4"
"1497833211","42905.03253","69.4","15.4"
"1497833212","42905.03255","69.4","15.4"
"1497833213","42905.03256","69.5","15.4"
"1497833214","42905.03257","69.5","15.4"
"1497833215","42905.03258","69.5","15.4"
"1497833216","42905.03259","69.5","15.4"
"1497833217","42905.0326","69.5","15.4"
"1497833218","42905.03262","69.6","15.4"
"1497833219","42905.03263","69.6","15.4"
"1497833220","42905.03264","69.6","15.4"
"1497833221","42905.03265","69.6","15.4"
"1497833222","42905.03266","69.6","15.4"
"1497833223","42905.03267","69.6","15.4"
"1497833224","42905.03269","69.6","15.4"
"1497833225","42905.0327","69.6","15.4"
"1497833226","42905.03271","69.6","15.4"
"1497833227","42905.03272","69.5","15.4"
"1497833228","42905.03273","69.5","15.4"
"1497833229","42905.03274","69.6","15.4"
"1497833230","42905.03275","69.6","15.4"
"1497833231","42905.03277","69.6","15.4"
"1497833232","42905.03278","69.6","15.4"
"1497833233","42905.03279","69.6","15.4"
"1497833234","42905.0328","69.7","15.4"
"1497833235","42905.03281","69.7","15.4"
"1497833236","42905.03282","69.7","15.4"
"1497833237","42905.03284","69.7","15.4"
"1497833238","42905.03285","69.7","15.4"
"1497833239","42905.03286","69.7","15.4"
"1497833240","42905.03287","69.7","15.4"
"1497833241","42905.03288","69.7","15.4"
"1497833242","42905.03289","69.7","15.4"
"1497833243","42905.03291","69.7","15.4"
"1497833244","42905.03292","69.7","15.4"
"1497833245","42905.03293","69.7","15.4"
"1497833246","42905.03294","69.6","15.4"
"1497833247","42905.03295","69.6","15.4"
"1497833248","42905.03296","69.6","15.4"
"1497833249","42905.03297","69.6","15.4"
"1497833250","42905.03299","69.6","15.4"
"1497833251","42905.033","69.6","15.4"
"1497833252","42905.03301","69.6","15.4"
"1497833253","42905.03302","69.6","15.4"
"1497833254","42905.03303","69.6","15.4"
"1497833255","42905.03304","69.6","15.4"
"1497833256","42905.03306","69.6","15.4"
"1497833257","42905.03307","69.6","15.4"
"1497833258","42905.03308","69.6","15.4"
"1497833259","42905.03309","69.7","15.4"
"1497833260","42905.0331","69.7","15.4"
"1497833261","42905.03311","69.7","15.4"
"1497833262","42905.03313","69.7","15.4"
"1497833263","42905.03314","69.6","15.4"
"1497833264","42905.03315","69.6","15.4"
"1497833265","42905.03316","69.6","15.4"
"1497833266","42905.03317","69.6","15.4"
"1497833267","42905.03318","69.5","15.4"
"1497833268","42905.03319","69.5","15.4"
"1497833269","42905.03321","69.6","15.4"
"1497833270","42905.03322","69.6","15.4"
"1497833271","42905.03323","69.6","15.4"
"1497833272","42905.03324","69.5","15.4"
"1497833273","42905.03325","69.5","15.4"
"1497833274","42905.03326","69.3","15.3"
"1497833275","42905.03328","69.3","15.3"
"1497833276","42905.03329","69.4","15.4"
"1497833277","42905.0333","69.4","15.4"
"1497833278","42905.03331","69.4","15.4"
"1497833279","42905.03332","69.4","15.4"
"1497833280","42905.03333","69.4","15.4"
"1497833281","42905.03334","69.3","15.4"
"1497833282","42905.03336","69.3","15.4"
"1497833283","42905.03337","69.3","15.4"
"1497833284","42905.03338","69.3","15.4"
"1497833285","42905.03339","69.3","15.4"
"1497833286","42905.0334","69.3","15.4"
"1497833287","42905.03341","69.3","15.4"
